Id,group_id,outer_fold,actual_Q0_TOTAL_ASSETS,pred_Q0_TOTAL_ASSETS,postprocessed_pred_Q0_TOTAL_ASSETS,actual_Q0_TOTAL_LIABILITIES,pred_Q0_TOTAL_LIABILITIES,postprocessed_pred_Q0_TOTAL_LIABILITIES,actual_Q0_TOTAL_STOCKHOLDERS_EQUITY,pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,postprocessed_pred_Q0_TOTAL_STOCKHOLDERS_EQUITY,actual_Q0_GROSS_PROFIT,pred_Q0_GROSS_PROFIT,postprocessed_pred_Q0_GROSS_PROFIT,actual_Q0_COST_OF_REVENUES,pred_Q0_COST_OF_REVENUES,postprocessed_pred_Q0_COST_OF_REVENUES,actual_Q0_REVENUES,pred_Q0_REVENUES,postprocessed_pred_Q0_REVENUES,actual_Q0_OPERATING_INCOME,pred_Q0_OPERATING_INCOME,postprocessed_pred_Q0_OPERATING_INCOME,actual_Q0_OPERATING_EXPENSES,pred_Q0_OPERATING_EXPENSES,postprocessed_pred_Q0_OPERATING_EXPENSES,actual_Q0_EBITDA,pred_Q0_EBITDA,postprocessed_pred_Q0_EBITDA
806,1208,0,717105000.0,584286609.8071495,584286609.8071495,371068000.0,566144400.9914633,566144400.9914633,346037000.0,63788393.07315613,63788393.07315613,71419000.0,71515893.3085201,71515893.3085201,4984000.0,2685969.9817307726,2685969.9817307726,76403000.0,76587420.82316335,76587420.82316335,-12324000.0,18578259.229731195,18578259.229731195,89094000.0,69842419.05783245,69842419.05783245,-17675000.0,3242240.800662908,3242240.800662908
810,1160,3,2443000.0,229200670.3853355,229200670.3853355,1627000.0,-72961761.56279343,-72961761.56279343,816000.0,376153522.1908613,376153522.1908613,96000.0,4935850.735643817,4935850.735643817,44000.0,10223178.972346986,10223178.972346986,140000.0,13247927.38623371,13247927.38623371,-2882000.0,-7655376.8237524675,-7655376.8237524675,2978000.0,15858325.903357942,15858325.903357942,-2882000.0,-9796208.104065783,-9796208.104065783
1888,1264,4,4305300000.0,4645210623.90258,4645210623.90258,3461200000.0,3345485857.742135,3345485857.742135,844100000.0,1546430792.1328077,1546430792.1328077,336300000.0,280600000.0,280600000.0,4322500000.0,4222570841.9454784,4222570841.9454784,4658800000.0,4479354798.049117,4479354798.049117,247300000.0,195548559.1107838,195548559.1107838,60000000.0,73453428.36595413,73453428.36595413,276300000.0,216495000.0,216495000.0
422,809,4,10166000000.0,8741597877.620657,8741597877.620657,6294000000.0,6718074702.881978,6718074702.881978,3872000000.0,2951167795.397695,2951167795.397695,475000000.0,452000000.0,452000000.0,1183000000.0,1181512768.251702,1181512768.251702,1658000000.0,1667351711.3070872,1667351711.3070872,307000000.0,282231763.1461414,282231763.1461414,87000000.0,95408058.307835,95408058.307835,388000000.0,360999999.99999994,360999999.99999994
1555,590,3,3839739.0,213720979.9046152,213720979.9046152,1698916.317550269,-88784955.43550585,-88784955.43550585,3623517.0,460079441.104908,460079441.104908,509250.0,5894358.162554837,5894358.162554837,0.0,7366219.814507618,7366219.814507618,509250.0,13519973.835473709,13519973.835473709,9839.0,2447618.2475682,2447618.2475682,499411.0,7210266.659440359,7210266.659440359,9839.0,902003.7269882588,902003.7269882588
359,466,2,275052000.0,724908559.12006,724908559.12006,14168000.0,-3323708.2331801504,-3323708.2331801504,260884000.0,452298728.788327,452298728.788327,4362000.0,14796879.071810683,14796879.071810683,1985000.0,-2597625.2902377658,-2597625.2902377658,6347000.0,23367715.144060984,23367715.144060984,-5948000.0,-4158786.6957492074,-4158786.6957492074,6115000.0,17369505.31070343,17369505.31070343,-1753000.0,-7094191.952019051,-7094191.952019051
1747,1517,1,673811000.0,1011857041.2747823,1011857041.2747823,333011000.0,398735273.5345523,398735273.5345523,340800000.0,713930149.1067674,713930149.1067674,61684000.0,93965461.68854871,93965461.68854871,48992000.0,56242900.069693185,56242900.069693185,84760000.0,128299602.53048295,128299602.53048295,-8603000.0,9110890.11313188,9110890.11313188,70287000.0,83183111.93027923,83183111.93027923,-8603000.0,10217800.0,10217800.0
1692,1324,4,378600000.0,506668988.2438749,506668988.2438749,115944000.0,2213779.8447795734,2213779.8447795734,262656000.0,532182213.5247635,532182213.5247635,102701000.0,89221000.0,89221000.0,62739000.0,48686251.56489079,48686251.56489079,165440000.0,153142794.42509115,153142794.42509115,-67000.0,-7506957.378564367,-7506957.378564367,165507000.0,151930809.91132283,151930809.91132283,-62806000.0,-62163399.999999985,-62163399.999999985
1520,1425,3,136221000000.0,127733384999.49548,127733384999.49548,51577381424.63349,53930583773.761345,53930583773.761345,12094000000.0,22223753394.471664,22223753394.471664,7442000000.0,10119160977.952087,10119160977.952087,6485000000.0,4249525653.599532,4249525653.599532,13927000000.0,14026393083.649841,14026393083.649841,2281000000.0,4966210832.749769,4966210832.749769,3372000000.0,3250231561.5890236,3250231561.5890236,4070000000.0,6874336698.660435,6874336698.660435
1649,556,2,1292227000.0,1480824874.8313785,1480824874.8313785,438513000.0,402034228.254109,402034228.254109,837038000.0,903463062.2407238,903463062.2407238,232625000.0,200545610.65810472,200545610.65810472,320107000.0,258117183.4882818,258117183.4882818,552732000.0,469981692.72961015,469981692.72961015,82738000.0,47791924.733181804,47791924.733181804,149887000.0,153494895.7271629,153494895.7271629,82738000.0,45086408.488987476,45086408.488987476
980,1078,0,1366365000.0,1322662015.1444159,1322662015.1444159,548179000.0,521948189.13022244,521948189.13022244,819590000.0,794214889.9420577,794214889.9420577,73448000.0,79397872.67136921,79397872.67136921,138176000.0,129469811.40569034,129469811.40569034,211624000.0,202774732.7569639,202774732.7569639,19839000.0,43709822.55476409,43709822.55476409,21570000.0,28755420.023835715,28755420.023835715,51878000.0,52288389.22421568,52288389.22421568
1524,1020,3,390475840.0,568919619.6176082,568919619.6176082,207254556.0325693,75131786.95614132,75131786.95614132,183221283.96743065,833726110.3416622,833726110.3416622,20080517.0,18790181.629886582,18790181.629886582,156834692.0,180419896.73302814,180419896.73302814,176915209.0,199911794.44444585,199911794.44444585,18560427.0,13730376.28336139,13730376.28336139,1520090.0,9114925.026353896,9114925.026353896,18560427.0,11516313.172738545,11516313.172738545
1085,92,1,1096100000.0,1675703391.981102,1675703391.981102,1223000000.0,1202229417.5930586,1202229417.5930586,-157900000.0,937339263.1576344,937339263.1576344,58700000.0,61591378.943221055,61591378.943221055,316600000.0,320613239.5294389,320613239.5294389,375300000.0,389037001.49353063,389037001.49353063,10700000.0,3783122.4283782,3783122.4283782,43800000.0,49835085.324331746,49835085.324331746,14900000.0,10125000.000000002,10125000.000000002
62,1406,2,41719000000.0,32053454874.923214,32053454874.923214,19339400353.559048,18353786301.021835,18353786301.021835,4144000000.0,3481003983.881482,3481003983.881482,3418000000.0,2994310270.9512434,2994310270.9512434,556000000.0,1889498242.5377626,1889498242.5377626,3974000000.0,3830644218.9431877,3830644218.9431877,2755000000.0,3302085103.973688,3302085103.973688,102000000.0,91177747.99498466,91177747.99498466,3316000000.0,3457504710.6014423,3457504710.6014423
169,190,3,1243349000.0,1269805153.1583126,1269805153.1583126,205935000.0,369963423.0276753,369963423.0276753,1037414000.0,770004405.1088867,770004405.1088867,11992000.0,20444336.759354495,20444336.759354495,0.0,7485516.658037552,7485516.658037552,11992000.0,28064530.08105682,28064530.08105682,-131107000.0,-131098655.82291529,-131098655.82291529,143099000.0,148828451.2777606,148828451.2777606,-131107000.0,-132072973.96806861,-132072973.96806861
1264,1523,0,-135820000000.0,58220566846.22142,58220566846.22142,-37972000000.0,11803199348.488888,11803199348.488888,-97848000000.0,46060622879.419624,46060622879.419624,-435000000.0,804830531.2866385,804830531.2866385,4445000000.0,9026144155.683832,9026144155.683832,4010000000.0,11623817408.921448,11623817408.921448,-1472000000.0,-178095270.1780637,-178095270.1780637,219000000.0,245382179.6943187,245382179.6943187,-654000000.0,1283856902.0953639,1283856902.0953639
1546,1177,1,274713000.0,798042062.107578,798042062.107578,325279000.0,267840129.86851344,267840129.86851344,-50566000.0,628174267.2773395,628174267.2773395,16237000.0,23173568.94666986,23173568.94666986,25668000.0,18118766.566829786,18118766.566829786,41905000.0,56764394.95172968,56764394.95172968,-36467000.0,-41075571.50025627,-41075571.50025627,36755000.0,48362352.46655445,48362352.46655445,-20518000.0,-24763800.0,-24763800.0
1995,465,3,134583000.0,396737385.99957055,396737385.99957055,39970000.0,-16449030.65858078,-16449030.65858078,94613000.0,566561175.0484262,566561175.0484262,15334000.0,20685283.491210178,20685283.491210178,17329000.0,24894544.816964854,24894544.816964854,32663000.0,45307521.30117413,45307521.30117413,3283000.0,5741274.931493482,5741274.931493482,12051000.0,19206216.99762951,19206216.99762951,3283000.0,3930073.1050372077,3930073.1050372077
1231,323,0,34989870.0,76110919.13926113,76110919.13926113,4089346.0,38323252.57762446,38323252.57762446,30900524.0,58164486.25672863,58164486.25672863,2135177.0,5418948.719355604,5418948.719355604,9171849.0,-2029332.808113309,-2029332.808113309,11307026.0,4271671.230208322,4271671.230208322,-892099.0,308951.62625388487,308951.62625388487,3027276.0,8282046.272690335,8282046.272690335,-892099.0,293996.0718880334,293996.0718880334
1066,463,0,892678000.0,778652709.5997976,778652709.5997976,630091000.0,621341637.5293001,621341637.5293001,259355000.0,178669813.2693501,178669813.2693501,84969000.0,8216206.040059797,8216206.040059797,925542000.0,736831970.6853619,736831970.6853619,1018407000.0,755790954.313108,755790954.313108,40799000.0,-17372607.617219932,-17372607.617219932,44170000.0,49358931.73156701,49358931.73156701,40799000.0,-24547284.234312057,-24547284.234312057
1790,668,0,65514000.0,90815130.70272724,90815130.70272724,29725000.0,48554611.64617976,48554611.64617976,35789000.0,80156289.41625586,80156289.41625586,5772000.0,11141472.503485035,11141472.503485035,1797000.0,-2813341.3276192117,-2813341.3276192117,7569000.0,4623028.824152544,4623028.824152544,593000.0,2618012.100696976,2618012.100696976,5179000.0,11479056.715813056,11479056.715813056,593000.0,2424776.88163698,2424776.88163698
1525,173,0,14885171.0,33342576.282741457,33342576.282741457,1194242.0,15742609.206165515,15742609.206165515,13690929.0,49845743.27021589,49845743.27021589,234763.0,3022072.073693724,3022072.073693724,0.0,-3516387.312581135,-3516387.312581135,234763.0,-388276.06933927163,-388276.06933927163,-4420600.0,-4892741.146475945,-4892741.146475945,4655363.0,11126638.695465516,11126638.695465516,-4420600.0,-4336195.864589319,-4336195.864589319
938,1430,3,1186600000.0,1359138114.4557233,1359138114.4557233,1007300000.0,950858618.6726618,950858618.6726618,179300000.0,830015141.8027537,830015141.8027537,31400000.0,34170333.21654619,34170333.21654619,137300000.0,150666861.73781717,150666861.73781717,168700000.0,185633795.18647954,185633795.18647954,20000000.0,24211283.90176461,24211283.90176461,382300000.0,391153489.31692326,391153489.31692326,-350900000.0,-358210012.36193794,-358210012.36193794
1360,608,0,2154156000.0,2126367233.5862722,2126367233.5862722,739176000.0,772666035.093808,772666035.093808,1414980000.0,1167538626.553884,1167538626.553884,196684000.0,179728669.56470394,179728669.56470394,317825000.0,286852749.6864413,286852749.6864413,514509000.0,448929463.8025484,448929463.8025484,52537000.0,43450305.14912707,43450305.14912707,134623000.0,136181456.82590005,136181456.82590005,62061000.0,50523184.323544614,50523184.323544614
112,554,4,447061631.0,620820488.1372079,620820488.1372079,302892186.0,168339343.35355487,168339343.35355487,145117667.0,536136731.1532278,536136731.1532278,8744829.0,6127277.0,6127277.0,-8055076.0,-4550469.174897126,-4550469.174897126,689753.0,22993586.11873616,22993586.11873616,-10038513.0,-9576710.236590585,-9576710.236590585,18783342.0,23336776.194103662,23336776.194103662,-10038513.0,-10300027.749999996,-10300027.749999996
1253,767,1,49421868.0,421227617.0535199,421227617.0535199,24220034.0,-19253449.548613038,-19253449.548613038,25201834.0,536208585.9625248,536208585.9625248,349395.0,6905862.6267967345,6905862.6267967345,3834083.0,5325900.371090849,5325900.371090849,4183478.0,19160284.37338201,19160284.37338201,-1126285.0,-2071470.5096098257,-2071470.5096098257,1475680.0,9632350.813909926,9632350.813909926,-1126285.0,-1279599.7500000002,-1279599.7500000002
322,1446,2,1000656000.0,1288685330.7797775,1288685330.7797775,463128000.0,493989562.3861619,493989562.3861619,537528000.0,690064280.1593859,690064280.1593859,24266000.0,34791404.51237799,34791404.51237799,20803000.0,14537056.867669363,14537056.867669363,36022000.0,54034433.66515642,54034433.66515642,-16909000.0,-11468551.04493852,-11468551.04493852,41175000.0,48828498.576483354,48828498.576483354,-16909000.0,-17466369.663803034,-17466369.663803034
1207,1216,2,1211931000.0,2320791323.3027673,2320791323.3027673,1471032000.0,1384558270.7284205,1384558270.7284205,-122098000.0,1004273855.072126,1004273855.072126,788073000.0,776617130.458475,776617130.458475,-17804000.0,-83975923.55717286,-83975923.55717286,770269000.0,764682007.8516613,764682007.8516613,-466919000.0,-165977721.8037664,-165977721.8037664,1254992000.0,967173407.3026586,967173407.3026586,-466919000.0,-205521890.38061193,-205521890.38061193
341,992,1,66712000.0,499405640.9006001,499405640.9006001,61854000.0,7649160.813327547,7649160.813327547,31328297.071944416,563181069.6336777,563181069.6336777,34499000.0,43893970.24709654,43893970.24709654,-19800000.0,-23613252.082716614,-23613252.082716614,14699000.0,32657765.805606112,32657765.805606112,-1614000.0,-2161964.494017497,-2161964.494017497,36113000.0,44443267.38892763,44443267.38892763,-1614000.0,-1503950.0,-1503950.0
310,382,1,55905000000.0,46970872457.024,46970872457.024,38901000000.0,34483390986.99813,34483390986.99813,16949000000.0,14810693983.698824,14810693983.698824,4477000000.0,4589804161.684537,4589804161.684537,21946000000.0,21953397528.797424,21953397528.797424,26423000000.0,26673226429.659546,26673226429.659546,1206000000.0,1531207150.381195,1531207150.381195,3271000000.0,3070578777.974913,3070578777.974913,1206000000.0,1465249999.9999998,1465249999.9999998
563,1194,4,92988000.0,414730819.6057167,414730819.6057167,55047000.0,-11039573.706999728,-11039573.706999728,37941000.0,342235866.2393349,342235866.2393349,11764000.0,12774000.0,12774000.0,6120000.0,-3292681.238197253,-3292681.238197253,17884000.0,23399483.208855882,23399483.208855882,-8871000.0,-9337160.69577381,-9337160.69577381,20635000.0,26699284.9939194,26699284.9939194,-8871000.0,-7737950.0,-7737950.0
1572,493,0,125069000.0,168575789.3675843,168575789.3675843,47354897.68389225,89749426.88094607,89749426.88094607,98390000.0,121561548.93189198,121561548.93189198,353000.0,2594601.332378849,2594601.332378849,0.0,7401523.49502023,7401523.49502023,353000.0,7522683.291958457,7522683.291958457,-12615000.0,-12434294.401063334,-12434294.401063334,12968000.0,19237803.834064186,19237803.834064186,-12615000.0,-12959040.044511007,-12959040.044511007
105,889,4,1065908000.0,1302128929.6463199,1302128929.6463199,565756614.5745763,537417988.687492,537417988.687492,803874000.0,782179033.3293084,782179033.3293084,84173000.0,51762000.0,51762000.0,164163000.0,105856338.09023982,105856338.09023982,248336000.0,168672786.29898196,168672786.29898196,45900000.0,15419577.53368571,15419577.53368571,39300000.0,44319447.229502216,44319447.229502216,44873000.0,14629300.000000002,14629300.000000002
1961,63,0,176109000.0,278354132.8682313,278354132.8682313,54351000.0,113981757.90698442,113981757.90698442,121640000.0,162502208.88028505,162502208.88028505,9774000.0,12380387.801135613,12380387.801135613,29714000.0,24123468.0568981,24123468.0568981,39488000.0,35959700.786766686,35959700.786766686,2135000.0,550206.6676171544,550206.6676171544,7639000.0,13437623.294176191,13437623.294176191,2135000.0,184446.74937345373,184446.74937345373
1721,1559,0,832750000.0,839414609.7632315,839414609.7632315,306958000.0,318547292.4289587,318547292.4289587,525792000.0,520902646.9740168,520902646.9740168,155887000.0,150924368.7043651,150924368.7043651,85742000.0,74574940.26106353,74574940.26106353,241629000.0,214956626.09755343,214956626.09755343,-36903000.0,-21117727.183986,-21117727.183986,278532000.0,247487106.932959,247487106.932959,-122645000.0,-98487120.29736182,-98487120.29736182
1061,261,2,3819600000.0,3296807894.8532305,3296807894.8532305,1446215826.41098,1305900153.4505506,1305900153.4505506,1208800000.0,1346522141.5432072,1346522141.5432072,382800000.0,351820501.0172457,351820501.0172457,293000000.0,268865517.1675453,268865517.1675453,615100000.0,581689213.2605753,581689213.2605753,124500000.0,95992447.05723391,95992447.05723391,258300000.0,253326594.1906647,253326594.1906647,124500000.0,92133627.2936254,92133627.2936254
858,1348,0,7937000000.0,7834429759.021529,7834429759.021529,6080000000.0,5914299798.786966,5914299798.786966,1589000000.0,1703120379.826458,1703120379.826458,236000000.0,269771823.21106964,269771823.21106964,2433000000.0,2415918751.8705826,2415918751.8705826,2669000000.0,2688166615.9014196,2688166615.9014196,91000000.0,83674425.23309381,83674425.23309381,126000000.0,146198909.72750178,146198909.72750178,110000000.0,117293983.08669366,117293983.08669366
1258,375,3,2361667000.0,2305570118.215988,2305570118.215988,1572611000.0,1526955187.6509466,1526955187.6509466,789056000.0,901979617.6678855,901979617.6678855,143632000.0,137116112.746256,137116112.746256,44104000.0,53685028.83055103,53685028.83055103,189270000.0,189473741.1540191,189473741.1540191,-108632000.0,-117701109.33236317,-117701109.33236317,252264000.0,250691122.1546282,250691122.1546282,-108632000.0,-119629033.87742779,-119629033.87742779
1136,1186,2,2195203000.0,2091495600.0006106,2091495600.0006106,912943000.0,926927408.1504229,926927408.1504229,1282260000.0,724711139.8433213,724711139.8433213,87494000.0,97883911.56627098,97883911.56627098,40345000.0,40468130.471917525,40468130.471917525,123110000.0,139198386.51873943,139198386.51873943,4550000.0,1409774.9209091086,1409774.9209091086,82944000.0,97387725.89090934,97387725.89090934,4550000.0,-3908986.225239143,-3908986.225239143
